Customer ID,Time of Bet,Live Bet,Sport,Competition,Region,Teams Involved,Type of Bet
291252,2024-10-04 05:54:00,True,Basketball,Euroleague,Euroleague ,Fenerbahce - AS Monaco,Match Winner - Live
321749,2024-12-22 21:29:00,False,Soccer,Bundesliga,Germany,Bayern Munich - FC Augsburg,Corners Over/Under
875576,2024-12-09 07:12:00,False,Soccer,Europa League,Europa League,Manchester United - Bodo/Glimt,2nd Half - Goals Over/Under
891897,2025-01-19 18:12:00,True,Soccer,Eredivisie,Netherlands,Utrecht - PSV Eindhoven,Away Corners Over/Under
903170,2024-10-09 22:34:00,False,Soccer,Premiership,Scotland,Hearts - Celtic,Away Over/Under
321749,2024-10-06 19:27:00,True,Soccer,Europa League,Europa League,Rigas Futbola Skola - PAOK Thessaloniki,2nd Half - Goals Over/Under
131091,2024-11-02 08:46:00,True,Soccer,Premier League,England,Manchester City - Nottingham Forest,Goals Over/Under - LIVE
10276,2024-10-27 02:36:00,False,Soccer,Bundesliga,Germany,FC Heidenheim - VfB Stuttgart,Goals Over/Under - PRELIVE
872973,2025-01-19 22:28:00,True,Soccer,Serie A,Brazil,Bragantino SP - Sao Paulo SP,Full Time Result - LIVE
937148,2025-01-17 02:01:00,False,Soccer,Europa League,Europa League,Malmo - Galatasaray,Double Chance
755817,2024-12-05 04:16:00,False,Soccer,  Championship,Scotland,  Championship 2024/25,COMPETITION - Winner
752994,2024-12-30 11:49:00,False,Basketball,Euroleague,Euroleague ,Euroleague 2024/25 - Wins (Reg. Season),Competition - Regular Season Wins Over/Under
159281,2024-11-22 02:31:00,True,Soccer, Challenge League,Switzerland,FC Stade Ls Ouchy - Neuchatel Xamax,1st Half - Goals Over/Under
878170,2024-10-22 10:15:00,True,Soccer,Ligue 2,Algeria,ASM Oran - WA Mostaganem,Full Time Result - LIVE
568945,2024-12-13 07:59:00,False,Soccer,Europa League,Europa League,Anderlecht - FC Porto,Both Teams to Score
578572,2024-12-31 15:38:00,False,Basketball,Euroleague,Euroleague ,Olympiacos - Alba Berlin,Player Over/Under Points 
230905,2024-11-07 20:40:00,True,Soccer,Parva Liga,Bulgaria,Cherno More - Lokomotiv Sofia,Corners Over/Under
150793,2024-12-10 08:30:00,True,Basketball,NBA,NBA,NO Pelicans - MEM Grizzlies,First Half Handicap
908733,2024-11-11 12:59:00,True,Soccer,Champions League,Champions League,Feyenoord - AC Sparta Prague,Goals Over/Under - LIVE
627998,2024-11-03 10:13:00,True,Soccer,LaLiga,Spain,Barcelona - Las Palmas,1st Half - Goals Over/Under
300431,2024-12-17 07:46:00,True,Soccer,Premier League,England,Bournemouth - West Ham,Goals Over/Under - LIVE
131456,2024-10-11 09:42:00,False,Soccer,International (2x4 mins),Еsoccer Battle,Mexico (Peconi) Esports - Netherlands (Stoske) Esports,Goals Over/Under - PRELIVE
87287,2025-01-06 16:25:00,True,Soccer,Premier League,Kenya,Nairobi City Stars FC - Tusker Football Club,Goals Over/Under - LIVE
568945,2024-12-18 16:23:00,False,Soccer,LaLiga,Spain,Real Sociedad - Betis,Goals Over/Under - PRELIVE
95375,2024-11-18 13:16:00,False,Basketball,B. League,Japan,Aisin Seahorses - Sun Rockers Shibuya,Over/Under Additional
988486,2025-01-06 11:46:00,False,Basketball,NBA,NBA,DAL Mavericks - LA Clippers,Away Over/Under
527591,2024-10-21 18:16:00,False,Basketball,Champions League,Champions League,Hapoel Holon - Würzburg,Match Winner - PRELIVE
872973,2024-12-30 02:57:00,False,Basketball,Euroleague,Euroleague ,AS Monaco - Olympiacos,Player Over/Under Points 
176637,2024-11-29 18:52:00,False,Basketball,Euroleague,Euroleague ,Virtus Bologna - Fenerbahce,Player Over/Under Points 
159281,2024-12-14 10:37:00,True,Soccer,National League Cup,England,Braintree - Nottingham Forest U21,Both Teams to Score
937148,2024-12-26 00:46:00,True,Soccer,Premier League,England,West Ham - Brighton,Goals Over/Under - LIVE
944671,2024-12-14 19:49:00,False,Soccer,League One,England,Birmingham - Blackpool,Full Time Result - PRELIVE
592561,2024-10-08 11:59:00,False,Basketball,Euroleague,Euroleague ,Virtus Bologna - Lyon Villeurbanne,Match Winner - PRELIVE
279890,2025-01-02 00:39:00,False,Soccer,Championship,England,Leeds - Derby,Full Time Result - PRELIVE
638073,2024-10-13 18:35:00,False,Soccer,Super League 1,Greece,AEK Athens - Aris Thessaloniki,Both Teams to Score
941497,2024-11-16 22:49:00,True,Soccer,Serie A,Italy,Como 1907 - AS Roma,Goals Over/Under - LIVE
353117,2024-10-17 21:44:00,False,Soccer,Copa del Rey,Spain,Barbastro UD - Espanyol,Goals Over/Under - PRELIVE
891897,2024-12-29 21:59:00,False,Soccer,LaLiga,Spain,Las Palmas - Valladolid,Full Time Result & Goals Over/Under 
737548,2024-11-16 08:03:00,True,Soccer,Conference League,Conference League,Astana - Chelsea,Goals Over/Under - PRELIVE
20442,2024-10-12 06:36:00,True,Soccer,Coppa Italia,Italy,Lazio - Napoli,Double Chance & Goals Over/Under
570878,2024-11-24 18:37:00,True,Soccer,Vtora Liga,Bulgaria,Belasitsa Petrich - Pfk Botev Plovdiv II,Goals Over/Under - PRELIVE
338431,2024-11-07 13:16:00,False,Soccer,Championship,England,Stoke - Leeds,Double Chance & Goals Over/Under
627466,2024-11-26 06:11:00,False,Soccer,Champions League,Champions League,Slovan Bratislava - AC Milan,Full Time Result & Goals Over/Under 
627998,2024-12-30 02:24:00,False,Soccer,Bundesliga,Germany,Eintracht Frankfurt - Werder Bremen,Double Chance & Goals Over/Under
717815,2025-01-13 19:30:00,False,Soccer,Primeira Liga,Portugal,Vitoria Guimaraes  - Gil Vicente,Goals Over/Under - PRELIVE
339141,2024-12-20 08:25:00,False,Soccer,Premier League,England,Bournemouth - Tottenham,Anytime Yellow Card
64168,2024-11-19 19:33:00,False,Basketball,Euroleague,Euroleague ,Anadolu Efes - Paris,Over/Under Additional
878170,2025-01-03 14:53:00,True,Soccer,U19 League,Saudi Arabia,Al-Εttifaq U19 - Ohod Madinah U19,1st Half - Goals Over/Under
498006,2024-10-11 09:53:00,False,Basketball,Euroleague,Euroleague ,AS Monaco - Anadolu Efes,Match Winner - 0%
568945,2024-12-28 02:55:00,False,Soccer,3rd League,Greece,Orestis Orestiadas - AO Chaniotis,Double Chance
627466,2024-12-20 06:58:00,False,Soccer,Bundesliga,Germany,Borussia Dortmund - Freiburg,1st Half - Goals Over/Under
279890,2024-11-14 08:49:00,True,Soccer,Super League 1 U19,Greece,AEK Athens U19 - Lamia U19,1st Half - Goals Over/Under
150793,2025-01-13 03:26:00,False,Soccer,Premier League,England,Brentford - Newcastle,Corners Over/Under
479893,2024-10-07 20:03:00,False,Basketball,NBA,NBA,NO Pelicans - DEN Nuggets,Player Over/Under 3P Made
875576,2025-01-17 12:52:00,False,Soccer,Conference League,Conference League,Jagiellonia Bialystok - NK Olimpija Ljubljana,Goals Over/Under - PRELIVE
592561,2025-01-18 15:52:00,False,Soccer,A-League,Australia,Macarthur FC - Central Coast Mariners FC,Both Teams to Score
184030,2024-11-10 15:46:00,True,Soccer,Serie A,Italy,AC Milan - Genoa,"Both Teams to Score or Over 2,5"
592561,2024-11-28 12:59:00,True,Soccer,GT League (2x6 mins),Еsoccer,PAOK (Denver) Esports - Real Sociedad (Delpiero) Esports,Goals Over/Under - LIVE
378892,2024-10-26 17:54:00,True,Soccer,Championship,England,Luton Town - Hull City,Goals Over/Under - LIVE
135212,2025-01-16 07:13:00,False,Basketball,NBA,NBA,SAC Kings - SA Spurs,Player to achieve Triple-Double
479893,2024-10-16 05:11:00,True,Soccer,A-League,Australia,Sydney FC - Western Sydney Wanderers FC,Team to Score Goal N
934625,2025-01-09 01:17:00,False,Soccer,Conference League,Conference League,Lugano - Pafos FC,Goals Over/Under - PRELIVE
498006,2024-11-12 02:47:00,True,Soccer,LaLiga,Spain,Atletico Madrid - Sevilla,Goals Over/Under - PRELIVE
36335,2024-11-11 15:12:00,False,Soccer,Europa League,Europa League,Lazio - Ludogorets Razgrad,Goals Over/Under - PRELIVE
611143,2024-12-21 05:27:00,False,Soccer,Champions League,Champions League,Brest - PSV Eindhoven,Corners Over/Under
46365,2025-01-10 05:11:00,False,Basketball,NBA,NBA,MIN Timberwolves - HOU Rockets,Player Over/Under Assists
434492,2024-12-24 20:46:00,False,Soccer,Champions League,Champions League,Brest - PSV Eindhoven,Away Over/Under
95375,2024-12-02 22:37:00,True,Soccer,Premier League Cup,England,Blackburn Rovers U21 - Preston North End U21,Goals Over/Under - LIVE
159281,2024-11-20 01:00:00,True,Soccer,Championship,England,Middlesbrough - Blackburn,1st Half - Goals Over/Under
385329,2024-12-09 16:39:00,True,Soccer,Championship,England,Stoke - Leeds,1st Half - Goals Over/Under
359079,2024-10-29 21:21:00,False,Soccer,2. Bundesliga,Germany,Elversberg - FC Schalke,Full Time Result - PRELIVE
592561,2024-11-24 16:05:00,True,Soccer,Conference League,Conference League,Vikingur Reykjavik - Djurgarden,Goals Over/Under - LIVE
338431,2024-10-06 05:13:00,False,Soccer,Serie A,Italy,Parma - Monza,Double Chance & Goals Over/Under
553541,2024-12-08 21:21:00,True,Soccer,Parva Liga,Bulgaria,CSKA Sofia - CSKA 1948 Sofia,Corners Over/Under
941497,2024-12-03 05:22:00,False,Soccer,Super League 1,Greece,Atromitos - OFI,1st Half - Goals Over/Under
592561,2024-11-19 00:49:00,True,Soccer,Eredivisie,Netherlands,Ajax - Zwolle,1st Half - Corners Over/Under
318821,2024-11-28 21:50:00,True,Soccer,Premier League,England,Manchester City - Tottenham,1st Half - Away Goals Over/Under 
903234,2024-12-22 07:51:00,True,Soccer,Bundesliga,Germany,Borussia Dortmund - Hoffenheim,1st Half - Goals Over/Under
446644,2024-10-12 02:09:00,False,Soccer,Super League 1,Greece,Olympiacos - Lamia,Goals Over/Under - PRELIVE
131091,2024-10-11 20:22:00,False,Soccer,Premier League,England,Newcastle - Aston Villa,Full Time Result - 0%
135212,2024-10-06 07:45:00,False,Soccer,Segunda Division,Spain,Real Oviedo - Huesca,Full Time Result - PRELIVE
479893,2024-11-04 21:51:00,False,Soccer,Premier League,England,Tottenham - Wolves,Full Time Result - 0%
543896,2024-12-20 12:01:00,True,Soccer,Serie A,Italy,AC Milan - Genoa,Full Time Result - PRELIVE
930691,2024-11-12 13:20:00,False,Basketball,Euroleague,Euroleague ,Panathinaikos - FC Barcelona ,Player Over/Under Assists
268097,2024-11-14 10:48:00,False,Soccer,Champions League,Champions League,Aston Villa - Juventus,Goals Over/Under - PRELIVE
9155,2024-12-28 17:45:00,False,Soccer,Serie A,Italy,Fiorentina - Cagliari,Full Time Result - 0%
131091,2025-01-15 06:20:00,True,Soccer,Primeira Liga,Portugal,SC Braga - GD Estoril Praia,Goals Over/Under - LIVE
543896,2024-11-14 11:27:00,False,Soccer,Pro League ,Saudi Arabia,AL Nasr FC Riyadh - Damac,Full Time Result - PRELIVE
638073,2024-12-17 14:53:00,True,Soccer,Serie A,Italy,AC Milan - Genoa,Corners Over/Under
95375,2024-10-26 06:04:00,True,Soccer,Serie A,Italy,Parma - Monza,Yellow Cards Over/Under
872973,2024-12-02 04:04:00,True,Basketball,Euroleague,Euroleague ,Olimpia Milano - Olympiacos,Match Winner - Live
10276,2024-11-22 22:13:00,False,Soccer,Premier League,England,Manchester City - Nottingham Forest,Home Over/Under
318821,2024-12-24 05:41:00,False,Soccer,Premier League,England,Brighton - Crystal Palace,Goals Over/Under - PRELIVE
611143,2025-01-13 06:20:00,False,Basketball,Euroleague,Euroleague ,Anadolu Efes - Panathinaikos,Player Over/Under Assists
306995,2024-10-20 06:24:00,False,Soccer,Premier League,England,Enhanced Odds,Enhanced Player
57107,2024-12-28 20:04:00,True,Soccer,Eerste Divisie,Netherlands,Ajax II - De Graafschap,Both Teams to Score
256380,2025-01-15 09:00:00,False,Soccer,Copa del Rey,Spain,Yeclano Deportivo - Elche,Corners Over/Under
903170,2024-12-31 19:55:00,True,Soccer,Professional Development League,England,Brentford U21 - Peterborough United U21,Goals Over/Under - LIVE
102299,2024-11-21 14:14:00,True,Soccer,Cup,Israel,FC Kafr Qasim - Hapoel Raanana,Goals Over/Under - LIVE
291252,2024-10-18 10:09:00,False,Soccer,Professional Development League,England,Brentford U21 - Colchester U21,Goals Over/Under - PRELIVE
353117,2024-10-05 15:17:00,False,Basketball,NBA,NBA,GS Warriors - ATL Hawks,Player Over/Under 3P Made
611143,2024-11-29 17:48:00,True,Soccer,Champions League,Champions League,Borussia Dortmund - Barcelona,Goals Over/Under - PRELIVE
159281,2025-01-04 14:10:00,False,Soccer,FA Cup (2x3 mins),Еsoccer Volta,Brighton (mko1919) Esports - Manchester United (Kravark) Esports,Full Time Result - PRELIVE
385329,2024-10-28 10:11:00,False,Soccer, Liga Profesional,Argentina,CA Barracas Central - CA Belgrano,Full Time Result - PRELIVE
256380,2024-11-03 05:50:00,True,Soccer,International (2x3 mins),Еsoccer Volta,France (Bravasol) Esports - Argentina (bucho55) Esports,Goals Over/Under - PRELIVE
375336,2025-01-01 07:44:00,False,Soccer,Premier League,England,Liverpool - Manchester City,Full Time Result - PRELIVE
842090,2025-01-16 15:33:00,True,Soccer,Primeira Liga,Portugal,SC Braga - Famalicao,Half Time Result
95375,2024-12-18 14:19:00,False,Soccer,Super League 1,Greece,Kallithea - Levadiakos,Full Time Result - PRELIVE
36335,2024-10-06 08:42:00,True,Soccer,Serie B,Italy,Palermo - Bari,Full Time Result - PRELIVE
318821,2024-11-26 01:27:00,False,Soccer, Liga Profesional,Argentina,CA Belgrano - CS Independiente Rivadavia,Full Time Result - PRELIVE
737548,2024-12-16 23:10:00,True,Soccer,League 1,Scotland,Alloa - Montrose,Goals Over/Under - LIVE
985784,2025-01-06 01:22:00,True,Soccer,Champions League,Champions League,PSV Eindhoven - Shakhtar Donetsk,Goals Over/Under - PRELIVE
306995,2025-01-11 18:09:00,True,Soccer,Premier League 2,England,Blackburn Rovers U21 - West Bromwich U21,Goals Over/Under - LIVE
592561,2024-10-29 11:41:00,True,Soccer,Premier League,England,Manchester City - Everton,Full Time Result - LIVE
256380,2024-11-04 16:29:00,True,Soccer,Premier League,England,Everton - Wolves,Goals Over/Under - LIVE
527591,2024-10-24 05:33:00,True,Basketball,NBA,NBA,BKN Nets - MIL Bucks,Match Winner - Live
930691,2024-10-10 23:56:00,False,Soccer,Serie A,Italy,Hellas Verona - AC Milan,Full Time Result - 0%
279890,2024-11-21 00:19:00,True,Soccer,Liga 3,Georgia,Merani Martvili - FC Gardabani,Goals Over/Under - LIVE
57107,2024-11-05 14:04:00,True,Soccer,GT League (2x6 mins),Еsoccer,SS Lazio (Punisher) Esports - Atalanta BC (Aibothard) Esports,Home Over/Under
150793,2025-01-12 04:37:00,True,Soccer,GT League (2x6 mins),Еsoccer,Aston Villa (Arthur) Esports - Borussia Dortmund (Dennis) Esports,Away Over/Under
550206,2024-10-11 02:01:00,True,Soccer,Premiership,Scotland,Dundee Utd - Celtic,Goals Over/Under - LIVE
187935,2024-12-09 16:07:00,True,Soccer,Cup,Greece,Panachaiki - Kifisia AE,Full Time Result - LIVE
272359,2024-10-06 20:54:00,True,Soccer,Professionnelle Ligue 2,Tunisia,Oceano Club De Kerkennah - CS Redeyef,Goals Over/Under - LIVE
63843,2025-01-15 14:48:00,False,Basketball,NBA,NBA,PHX Suns - LA Lakers,Player Over/Under Rebounds
272359,2024-10-19 11:26:00,False,Basketball,NBA,NBA,CHA Hornets - ORL Magic,Player Over/Under Assists
937148,2024-12-17 05:19:00,True,Soccer,Super League 1,Greece,AEK Athens - Levadiakos,Anytime Red Card
263793,2024-10-22 08:40:00,False,Basketball,NBA,NBA,DET Pistons - UTA Jazz,Player to achieve Triple-Double
18901,2024-10-10 00:02:00,False,Basketball,NBA,NBA,OKC Thunder - DAL Mavericks,Player Over/Under Points 
306995,2024-12-22 15:05:00,False,Soccer,Champions League,Champions League,AC Sparta Prague - Atletico Madrid,Full Time Result - PRELIVE
279890,2024-12-16 06:23:00,False,Soccer,  Super League,Switzerland,FC Lausanne-Sport - FC Zurich,Double Chance
131456,2024-12-27 01:32:00,False,Basketball,NBA,NBA,NO Pelicans - DEN Nuggets,Match Winner - PRELIVE
592561,2025-01-02 09:43:00,False,Soccer,NB I,Hungary,Debreceni - Ujpest,"Both Teams to Score or Over 2,5"
702749,2024-12-10 12:53:00,False,Soccer,Champions League,Champions League,Atalanta - Real Madrid,Away Yellow Cards Over/Under
543896,2025-01-11 20:34:00,False,Soccer,Champions League,Champions League,Lille OSC - SK Sturm Graz,Full Time Result - PRELIVE
592561,2024-10-08 20:02:00,True,Soccer,Conference League,Conference League,Pafos FC - NK Celje,Full Time Result - 0%
823794,2025-01-17 00:08:00,False,Soccer,Super League 1,Greece,AEK Athens - Aris Thessaloniki,Corners Over/Under
321749,2024-12-22 03:46:00,False,Basketball,Euroleague,Euroleague ,FC Barcelona  - Olimpia Milano,Match Winner - PRELIVE
870156,2025-01-09 03:29:00,False,Basketball,Euroleague,Euroleague ,Olympiacos - Baskonia Vitoria,Player Over/Under Points 
176637,2024-11-05 03:19:00,True,Soccer,Conference League,Conference League,Astana - Vitoria Guimaraes ,Number of Corners Range
737548,2024-10-15 14:00:00,False,Soccer,3. Liga,Germany,Dynamo Dresden - SV Waldhof Mannheim,1st Half - Goals Over/Under
620872,2024-11-01 19:32:00,True,Soccer,LaLiga,Spain,Leganes - Real Madrid,Goals Over/Under - LIVE
87287,2024-11-05 09:25:00,True,Soccer,Europa League,Europa League,Ferencvaros - Malmo,Goals Over/Under - LIVE
159281,2024-11-08 20:24:00,False,Soccer,Super League 1,Greece,Olympiacos - AEK Athens,Goals Over/Under - PRELIVE
570878,2024-12-17 14:43:00,False,Soccer,1. Liga,Czech Republic,FK Viktoria Plzen - SK Dynamo Ceske Budejovice,1st Half - Goals Over/Under
823794,2024-10-27 13:56:00,True,Soccer,Serie A,Brazil,Flamengo RJ - Vitoria BA,1st Half - Goals Over/Under
620872,2024-11-25 11:25:00,False,Soccer,International (2x4 mins),Еsoccer Battle,Argentina (exhausted) Esports - France (Salfour) Esports,Goals Over/Under - PRELIVE
717815,2024-11-21 17:11:00,False,Soccer,Serie A,Italy,AC Milan - Juventus,Full Time Result - 0%
320901,2024-12-02 09:14:00,False,Soccer,DFB Pokal,Germany,Bayern Munich - Bayer Leverkusen,Goals Over/Under - PRELIVE
176637,2024-11-19 13:55:00,False,Soccer,Conference League,Conference League,FC Heidenheim - St. Gallen,Full Time Result - 0%
937148,2024-12-30 16:07:00,False,Soccer,Serie A,Italy,Enhanced Odds,Enhanced Betbuilder9
570878,2024-12-23 19:05:00,True,Soccer,Super League,Kenya,Vihiga United - Mombasa Stars FC,Goals Over/Under - LIVE
937148,2025-01-06 15:21:00,True,Soccer,2. Bundesliga,Germany,Hannover 96 - SV Darmstadt 98,Goals Over/Under - LIVE
892592,2024-12-25 12:39:00,False,Soccer,Super League 2,Greece,GS Ilioupoli - Kifisia AE,Full Time Result - PRELIVE
272359,2024-10-13 05:59:00,True,Soccer,Super League 1,Greece,OFI - AEK Athens,Anytime Correct Score
385329,2024-12-26 03:01:00,False,Soccer,Bundesliga,Germany,Bayer Leverkusen - Freiburg,Half Time Result
28150,2024-11-08 21:21:00,False,Soccer,Premier League,England,Aston Villa - Southampton,Full Time Result - PRELIVE
378892,2024-11-29 23:28:00,True,Soccer,International (2x4 mins),Еsoccer Battle,Germany (Salfour) Esports - Italy (Malenkiy) Esports,Full Time Result - LIVE
293817,2025-01-08 02:16:00,False,Soccer,Serie A,Brazil,Athletico Paranaense PR - Fluminense RJ,Goals Over/Under - PRELIVE
937148,2024-10-23 09:49:00,True,Soccer,Premier League,England,Newcastle - Liverpool,1st Half - Goals Over/Under
880268,2025-01-06 03:01:00,False,Soccer,Pro League,Belgium,OH Leuven - Anderlecht,Full Time Result - PRELIVE
150793,2024-12-22 18:13:00,True,Soccer,LaLiga,Spain,Osasuna - Athletic Bilbao,Full Time Result - LIVE
986589,2024-11-20 22:17:00,False,Soccer,Premier League,England,Aston Villa - Southampton,Full Time Result & Goals Over/Under 
620872,2024-11-28 02:40:00,True,Soccer,LaLiga,Spain,Atletico Madrid - Getafe,Goals Over/Under - LIVE
230905,2024-10-04 15:43:00,True,Soccer,EFL Cup,England,Arsenal - Crystal Palace,Goals Over/Under - LIVE
176637,2024-10-21 02:38:00,False,Soccer,Premier League,England,Nottingham Forest - Ipswich,Double Chance & Goals Over/Under
908733,2024-10-14 06:56:00,False,Soccer,Premier League,England,Fulham - Wolves,Both Teams to Score
246425,2024-10-29 07:29:00,True,Soccer,Liga 1,Indonesia,Persis Solo - Barito Putera,Goals Over/Under - LIVE
620872,2024-10-01 01:22:00,True,Soccer,Champions League,Champions League,Feyenoord - AC Sparta Prague,Full Time Result - PRELIVE
872973,2024-10-11 15:28:00,True,Soccer,Segunda Division RFEF,Spain,Navalcarnero - Talavera,Goals Over/Under - LIVE
